cuisine	types	name	ingredients	difficulty	health_banners
	['dinner']	Fall-off-the-bone sticky barbecue ribs	['4 racks of baby back pork ribs or other whole racks (about 450g each)', '5 tbsp cider vinegar', '2 tbsp smoked paprika', '4 tbsp light brown soft sugar', '1 tbsp garlic granules', '1 tbsp onion granules', '1 tbsp Chinese five-spice powder', '300g tomato ketchup', '2 tbsp honey', '1 tbsp soy sauce', '1 tbsp Dijon mustard', '300ml apple juice']	Easy	[]
	['dinner', 'main-course']	Vegan moussaka	['30g bag dried porcini mushrooms', '8 tbsp olive oil', '1 onion, finely chopped', '2 carrots, finely chopped', '2 celery sticks, finely chopped', '4 garlic cloves, sliced', 'few springs of thyme', '1 tsp tomato purée', '100ml vegan red wine (optional)', '250g dried green lentils', '2 x 400g cans whole plum tomatoes', '250g pack chestnut mushrooms, chopped', '250g pack portobello mushrooms, sliced', '1 tsp soy sauce', '1 tsp Marmite', '1kg floury potato (such as Maris Piper), peeled and chopped', '1½ tsp dried oregano', '3 aubergines, sliced lengthways', '150ml soya milk']	Easy	['Healthy', 'Vegan', 'Vegetarian']
['italian']	['dinner', 'supper']	Butternut squash & goat’s cheese spaghetti	"['1 garlic bulb', '1 tbsp olive oil', '1 large butternut squash, peeled, deseeded and cut into small cubes', '350g spaghetti or linguine', 'small bunch sage, leaves only', ""100g goat's cheese, crumbled"", '50g toasted pine nuts']"	Easy	['Vegetarian']
	['starter']	Peppered mackerel & pink pickled onion salad	['240g pack peppered smoked mackerel, torn into pieces', '100g bag watercress', '250g pack ready-cooked beetroot', '100g bag honey-roasted mixed nuts', '1 small red onion, very thinly sliced', '3 tbsp sherry vinegar', 'pinch of sugar', '4 tbsp extra virgin olive oil']	Easy	['Healthy']
['british']	['afternoon-tea', 'dessert']	Lemon bakewell tarts	['85g butter, at room temperature', 'zest 1  lemon', '50g icing sugar', '1 egg yolk', '200g plain flour, plus extra for dusting', 'zest 2 lemons', '100g butter, at room temperature', '100g caster sugar', '2 large eggs', '85g ground almond', '25g plain flour', '6 tbsp lemon marmalade (see recipe below) or lemon curd', '25g flaked almond', 'icing sugar, for dusting']	More effort	[]
['north-african']	['dinner', 'main-course']	Lemon chicken with fruity olive couscous	['4 skinless chicken breasts', 'juice 2 lemons', '2 tbsp olive oil', '1 tsp dried chilli flakes', '3 garlic cloves, crushed', '200g couscous', '85g sultana', '250ml hot chicken stock', '85g pitted green olive', '400g can chickpeas, drained', '2 tbsp chopped flat-leaf parsley']	Easy	[]
['japanese']	['dinner', 'lunch', 'supper']	Japanese-style mackerel rice bowl	['300g sushi rice', '200g frozen soya beans', '150ml teriyaki sauce', '1 large garlic clove, crushed', 'zest and juice 1 lemon', '4 smoked mackerel fillets, skin removed', '4 spring onions, halved and shredded lengthways', 'wasabi paste, to serve (optional)']	Easy	[]
	['breakfast', 'brunch']	Gingerbread pancakes	['150g self-raising flour', '½ tsp baking powder', '1 tsp ground ginger', '1 tsp cinnamon', '2 tsp golden caster sugar', '1 egg, beaten', '½ tbsp maple syrup, plus extra to serve', '200ml full-fat milk or semi-skimmed milk', 'vegetable oil, for frying', '100g pitted dates, chopped, to serve', '100ml crème fraîche, to serve']	Easy	['Vegetarian']
['british']	['dinner', 'lunch', 'soup', 'starter', 'supper']	Butternut squash and sweet potato soup	['500g sweet potatoes, peeled and diced', '1 butternut squash, peeled, deseeded and diced', '1 tbsp clear honey', '1 tbsp olive oil, plus a drizzle', '2 onions, roughly chopped', '3 garlic cloves, crushed', '1l vegetable or chicken stock', '1 tsp cinnamon', '1 tsp grated nutmeg', '100ml double cream', '1 tbsp olive oil', '3 garlic cloves, crushed', '100g butter, at room temperature', 'zest 1  lemon', '2 tbsp snipped chives', '1 tbsp chopped thyme', '2 ciabatta loaves, cut into slices']	Easy	['Freezable (soup only)', 'Vegetarian']
	['lunch', 'starter']	Carrot soup with chilli coriander pesto	['5 tbsp olive oil', '2 onions, finely chopped', '3 large garlic cloves, crushed', 'thumb-sized piece ginger, grated', '4 tbsp mild curry powder', '900g carrots, sliced', '1.7l hot vegetable stock', 'large bunch  coriander, chopped', '30g pine nuts, toasted', '1 small red chilli, deseeded and finely chopped', '40g parmesan or vegetarian alternative, finely grated', '1 lemon, zested', 'crème fraîche and crusty bread, to serve (optional)']	Easy	['Freezable (Soup only)', 'Healthy', 'Vegetarian']
	['breakfast', 'brunch', 'lunch', 'supper']	Smoked haddock & hollandaise bake with dill & caper fried potatoes	['150g baby spinach', '2 x 140g undyed smoked haddock fillets', '2 egg yolks', '1 tsp cornflour', '100ml double cream, plus a splash', '2 tsp white wine vinegar', '500g floury potatoes, peeled and chopped into 3cm chunks', 'knob of butter', '1 tbsp rapeseed oil, plus a drizzle', '2 shallots, halved and thinly sliced', '1 tbsp capers, drained', 'small handful dill, leaves picked', '1 lemon, zested, then cut into wedges to serve']	More effort	['Gluten-free']
	['dinner']	Vegan Thai green curry	['200g baby potatoes, halved', '100g green beans, trimmed and halved', '1 tbsp rapeseed oil', '1 garlic clove, finely sliced', '1 tbsp Thai green curry paste (check the label to make sure it’s vegetarian/ vegan)', '400g can light coconut milk', '1 lime, zest pared in thick strips', '80g sugar snap peas, halved lengthways', '150g cherry tomatoes, halved', '100g firm tofu, chopped into small cubes', 'small bunch coriander, chopped', '200g jasmine rice, cooked following pack instructions']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Hot cross cinnamon buns	['250ml whole milk', '1 lemon, zested', '150g butter, cubed', '640g strong white flour, plus extra for dusting', '2 tsp cinnamon', '85g golden caster sugar', '7g sachet fast-action dried yeast', '2 medium eggs, beaten separately', 'a little vegetable or sunflower oil, for proving', '50g light brown soft sugar', '100g mixed dried fruit', '100g cream cheese', '75g icing sugar']	More effort	['Freezable', 'Vegetarian']
['moroccan']	['afternoon-tea', 'dessert', 'treat']	Moroccan orange & cardamom cake	['2 oranges, scrubbed', 'seeds of 6 green cardamom pods, crushed', '225g pack xylitol (we used Total Sweet)', '6 large eggs', '200g pack ground almonds', '50g polenta', '25g self-raising flour', '2tsp baking powder', '1tbsp flaked almonds', 'Greek yogurt or cream, to serve']	More effort	['Freezable']
	['lunch']	Kimchi double-cheese toasties	['100g mature cheddar, grated', '70g emmental or mozzarella, grated', '3 spring onions, trimmed and sliced', '2 tbsp mayonnaise', '4 slices white sourdough', '180g kimchi, drained', '1 tsp sesame seeds (optional)']	Easy	['Vegetarian']
	['lunch', 'side-dish', 'supper']	Peach panzanella	['6 thin slices of brioche loaf, cut into cubes', '4 Little Gem lettuces, cut into quarters', '6 ripe peaches, stoned and cut into wedges', '2 balls burrata or buffalo mozzarella, torn into small chunks', '½ tsp lemon thyme  leaves, to serve', 'handful basil leaves, to serve', '6 tbsp olive oil', '1 lemon, juiced', '1 tbsp capers  in brine, drained and finely chopped']	Easy	['Vegetarian']
	['dessert']	Strawberry cheesecake Eton mess	['300ml double cream', '100g cream cheese', '300g strawberries', '2 tbsp icing sugar', '2 meringue nests, crushed', '2 gingernut biscuits, crumbled']	Easy	['Vegetarian']
['french']	['dessert', 'dinner']	Chocolate pear crisp	['3 ripe pears', 'juice ½ lemon', '1 tbsp light muscovado sugar', '4 tsp Poire William liqueur or cognac  (optional)', '50g icing sugar', '1 tbsp cocoa powder', '25g ground almond', '1 egg white']	Easy	['Easily doubled', 'Easily halved']
['british']	['dinner', 'main-course']	Individual Christmas pies	['200g leek, thinly sliced', '25g butter, plus a knob', '100g mushroom, finely chopped', '4 good pinches ground mace', '4 good pinches thyme leaves, plus a few extra small sprigs to decorate', '100g potato, grated', '100g Puy or green lentil, from a can, rinsed and drained', '100g cooked chestnut, finely chopped', '8 tbsp double cream', '4 tbsp cranberry, plus about 20 to decorate', '1 egg, beaten, to glaze', '2 tsp redcurrant jelly', '200g plain flour, plus a little extra', '100g light vegetarian suet', '8 tbsp milk']	More effort	['Freezable (Freeze once cooked)', 'Vegetarian']
	['dinner']	Beetroot & feta pasta	['2 large beetroots, peeled and roughly chopped into chunks', '1 tbsp olive oil', '2 onions, finely chopped', '4 celery sticks, finely chopped, celery tops kept separate', '4 carrots, peeled and finely chopped', '1 small bunch of basil', '2 garlic cloves, finely chopped', '400g wholemeal pasta', '75g low-fat crème fraîche', '100g feta']	Easy	[]
['german']	['afternoon-tea', 'dessert', 'treat']	Spiced stollen plait	['140g mixed dried fruit (we used raisins, sultanas and dried cherries)', '4 tbsp brandy, dark rum or orange juice', '225ml full-fat milk', '3 tbsp clear honey', '85g butter, cut into cubes', '450g strong plain flour, plus extra for dusting', '7g sachet fast-action dried yeast', '½ nutmeg, finely grated', '1 tsp ground cinnamon', '1 tsp mixed spice', '1 large egg, beaten, plus 1 to glaze', 'zest 1  lemon', 'zest 1  orange', 'oil, for greasing', '300g marzipan', 'handful flaked almonds', 'icing sugar, for dusting']	A challenge	['Freezable']
	['dinner']	Fried chicken with pineapple hot sauce	['8 boneless, skinless chicken thighs', '2 heaped tsp fine sea salt', '500ml buttermilk', '200g rice flour', '100g cornflour', '3½ tsp baking powder', '2 tsp hot smoked paprika', '2 tsp garlic granules', '1 tbsp  dried oregano', '1 litre vegetable oil, for deep-frying', '10g oregano leaves']	Easy	[]
	['dinner', 'lunch']	Steak tagliata with lemony lentils	['1 large or 2 smaller  sirloin steaks (or your choice of steak), about 300g', '250g pouch of cooked puy lentils', '2 tsp vegetable oil', '1 lemon, halved', '2-3 roasted red peppers from a jar, torn into smaller pieces', '2 large handfuls of  rocket', '2 tsp red wine vinegar', '2 tbsp extra virgin olive oil', '25g parmesan']	Easy	['Gluten-free']
['mexican']	['dinner', 'main-course']	Pulled chicken	['8 bone-in chicken thighs, skin removed and discarded and trimmed of any big bits of fat', '2 tbsp chipotle paste', '250ml passata', '75g barbecue sauce', '1 onion, chopped', 'juice 3 limes, plus extra wedges to serve (optional)', '2 x 400g cans black beans, drained and rinsed', '215g can refried beans', '1 small, ripe avocado, diced', '½ small pack coriander, leaves only', '3 Little Gem lettuces, shredded', '8-12 tacos, or cooked rice, to serve']	Easy	['Freezable (chicken only)', 'Healthy']
	['breakfast', 'brunch']	Almond flour pancakes	['2 eggs', '60ml  almond milk', '1 tbsp  maple syrup', '125g  almond flour', '1 tsp  baking powder', '1 tsp  vanilla extract', 'blueberries, to serve ']	Easy	['Gluten-free', 'Vegetarian']
	['breakfast']	Millet porridge with almond milk & berry compote	['340g millet', '1 litre unsweetened fortified almond milk, plus extra to serve', 'few mint leaves, to serve', '90g pitted dates, finely chopped', '500g frozen mixed fruit (ours was a mixed bag of berries, cherries, currants and strawberries)', '1 cinnamon stick']	Easy	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['italian']	['dinner', 'main-course', 'pasta', 'supper']	Sausage, leek & fennel pasta	['1 tbsp olive oil', '6 good-quality pork sausages', '3 leeks, thinly sliced', '400g fusilli', '2 garlic cloves, crushed', '1 tsp fennel seeds', '2 tsp wholegrain mustard', 'zest 0.5 lemon', 'grated parmesan, to serve']	Easy	[]
	['dinner', 'lunch']	Beetroot latkes	['1 tbsp rapeseed oil', '4 tbsp fat-free Greek yogurt', '½ small bunch mint leaves, finely chopped', '150g mixed rocket salad  leaves', '130g cherry tomatoes, halved', '400g raw beetroot, peeled, trimmed and coarsely grated', '1 large egg, beaten', '1 tbsp plain flour', '1 large garlic clove, grated', '1 tsp caraway seeds', '½ tsp ground cumin', '1 lemon, zested']	Easy	['Healthy', 'Vegetarian']
		Roast cod with curried cauliflower purée & onion bhaji	['200g spinach, washed', 'olive oil, for frying', '4 x 150g portions skinless cod fillet (from the head end if possible)', '½ onion, finely chopped', 'vegetable oil, for frying', '1 tbsp golden raisins', '2 tsp nonpareilles capers', '50ml apple juice', '½ lime zested and juiced', '1 tsp chopped coriander', 'pinch of golden caster sugar', '125g gram flour', '1 egg', '125ml milk', '1 red onion, very finely sliced', '½ red chilli, finely chopped', '1 tsp chopped coriander', 'vegetable oil, for frying', '25g unsalted butter', '½  onion, finely sliced', '1 tsp mild curry powder', '150g cauliflower, chopped', '100ml double cream']	More effort	[]
['british']	['dinner', 'main-course', 'supper']	Spicy meatballs	['500g minced  chicken, turkey, lamb, beef or pork', '1 medium  onion', '2 garlic cloves, crushed or chopped', '2 tsp mild or medium curry powder', '2 tsp ground  cumin', '1 tsp garam masala', '½ tsp paprika  or cayenne pepper', '2 tbsp fresh coriander, chopped ', '1 egg, beaten', '50g fresh breadcrumb', '1 tbsp olive oil']	Easy	['Easily halved', 'Freezable']
['italian']	['dinner', 'main-course']	Tagliatelle with vegetable ragu	['1 onion, finely chopped', '2 celery sticks, finely chopped', '2 carrots, diced', '4 garlic cloves, crushed', '1 tbsp each tomato purée and balsamic vinegar', '250g diced vegetables, such as courgettes, peppers and  mushroom', '50g red lentil', '2 x 400g cans chopped tomatoes with basil', '250g tagliatelle (or your favourite pasta)', '2 tbsp shaved parmesan (optional)']	Easy	['Freezable', 'Vegetarian']
['british']	['afternoon-tea', 'dessert', 'treat']	Fruity sponge cake	['butter or oil, for greasing', '50g plain flour', '3 tbsp cornflour', '1 tsp baking powder', '4 eggs, separated', '175g caster sugar', '295g can mandarin segment, drained', '200g tub low-fat fromage frais', 'icing sugar, for dusting']	Easy	['Freezable (Sponge is freezable)']
['american']	['breakfast']	Blueberry & lemon pancakes	['200g plain flour', '1 tsp cream of tartar', '½ tsp bicarbonate of soda', '1 tsp golden syrup', '75g blueberry', 'zest 1  lemon', '200ml milk', '1 large egg', 'butter, for cooking']	Easy	['Freezable', 'Healthy', 'Vegetarian']
['asian']	['dinner', 'lunch', 'main-course']	Stir-fried noodles with tofu	['100g fine rice noodle', '140g firm tofu', '2 tbsp sunflower oil', '3 spring onions, shredded', '1 small chunk fresh  root ginger, finely chopped', '1 red pepper, thinly sliced', '100g mangetout', '100g beansprouts', '1 tsp tikka masala paste', '2 tsp reduced-salt soy sauce', '1 tbsp sweet chilli sauce', 'roughly chopped coriander and lime wedges, to serve']	Easy	['Healthy', 'Vegetarian']
['british']	['dinner', 'lunch', 'side-dish']	Crispy new potato bake	['1kg Jersey Royal potatoes', 'handful small capers', '2 handfuls stoned black olives', '1 tbsp thyme leaves', 'small bunch rosemary, broken into sprigs', '6 tbsp extra-virgin olive oil', '1 tbsp white wine vinegar']	Easy	['Vegan', 'Vegetarian']
	['side-dish', 'snack', 'starter']	Pakora	['1 green chilli, chopped', 'thumb-sized piece ginger, roughly chopped', '1 tomato, roughly chopped', '200g gram flour', '1 ½ tsp chilli powder', '1 ½ tsp garam masala', '1 ½ tsp ground coriander', '2 medium potatoes, peeled, halved and thinly sliced, then halved into quarter moons', '½  aubergine, thinly sliced, then halved into quarter moons', '½ cauliflower, cut into florets', '1 large onion, finely sliced', '½ lemon, juiced', 'vegetable oil, for frying', 'chutney, to serve']	More effort	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['british']	['afternoon-tea', 'dessert', 'dinner', 'lunch', 'snack', 'supper']	Hot toddy fruitcake	['200ml hot, strong black tea  (use any type)', '3 tbsp whisky', '3 tbsp good-quality orange marmalade, thin or medium shred', '700g mixed  dried fruit', '100g mixed  peel', '100g glacé cherry  (natural colour)', '225g butter', '225g golden caster sugar', '4 eggs, beaten', '225g plain flour', '1 tsp ground mixed spice', '1 tsp ground cinnamon', 'finely grated zest 1 lemon', '2 tsp caster sugar', '50ml hot black tea', '1 tbsp whisky (or use orange juice if you prefer)']	More effort	['Freezable', 'Vegetarian']
['british']	['dessert', 'snack', 'treat']	Vanilla shortbread dough	['325g plain flour', '200g chilled salted butter', '125g/4½oz golden caster sugar', '2 tsp good-quality vanilla extract', '2 large free range egg yolks']	Easy	[]
['british']	['dinner', 'main-course']	Spicy salmon & lentils	['2 tsp curry paste', '410g can green lentils, drained and rinsed', '2 salmon  fillets, about 175g/6oz each', '3 tbsp olive oil', 'juice of 1 lemon', '2 large handfuls baby spinach']	Easy	['Healthy']
['spanish']	['dinner', 'main-course']	Seafood paella	['20-24 raw shell-on king prawns', '2 tbsp olive oil', '500g monkfish, cut into chunks', '1 large onion, finely chopped', '500g paella rice', '4 garlic cloves, sliced', '2 tsp smoked paprika', '1 tsp cayenne pepper (optional)', 'pinch of saffron', '½ x 400g can chopped tomatoes (save the rest for the stock, below)', '500g mussels, cleaned', '100g frozen peas', '100g frozen baby broad beans', 'handful  parsley leaves, roughly chopped', '1 tbsp olive oil', '1 onion, roughly chopped', '½ x 400g can  chopped tomatoes', '6 garlic cloves, roughly chopped', '1 chicken stock cube', '1 star anise']	More effort	[]
['british']		Ham & blue cheese tart	['6 large sheets filo pastry or 10 sheets if small', '1 tbsp olive oil', '100g sliced ham, chopped', '1 bunch spring onions, sliced', '2 eggs, lightly beaten', '300g tub soft cheese, room temperature', '2 large handfuls rocket leaves', '50g blue cheese, crumbled', '2 tbsp pine nuts']	Easy	[]
['italian']	['dinner', 'main-course']	Crispy bacon & sausage carbonara	['400g penne', '4 sausages', '8 slices  streaky bacon or pancetta', '1 onion, finely chopped', '3 large egg yolks', '4 tbsp single cream', '85g parmesan, finely grated', 'small bunch parsley, finely chopped']	Easy	[]
	['dessert', 'treat']	Easter blondies	['180g butter, melted, plus extra for the tin', '250g light brown sugar', '3 medium eggs', '75g malted milk drink powder', '200g plain flour', '1 tsp baking powder', '103g bag chocolate coated malt balls, plus chocolate bunnies to decorate', '50g white chocolate, melted, for drizzling (optional)']	Easy	['Freezable (undecorated after baking)']
	['dinner', 'main-course', 'supper']	Baja avocado tacos with chipotle crema & pickled slaw	['125g self-raising flour', '1 garlic clove, grated', '1 lime, zested', '½ tsp white pepper', '1 tsp ground cumin', '200ml chilled pale ale or lager', '2 ripe, firm avocados, peeled and quartered', '4 corn tortilla', '4 tbsp coconut oil', '4 radishes, finely sliced', '½ white or hispi  cabbage, sliced', '½ red onion, sliced', 'handful coriander leaves, plus extra to serve', '3 tbsp cider vinegar', '1 tsp caster sugar or honey', '½ tsp chipotle paste', 'small garlic clove, sliced', '½ tsp smoked paprika', '½  lime, juiced', '4 tbsp soured cream']	More effort	['Vegetarian']
	['lunch', 'soup']	Sweet potato, coconut & lemongrass soup with coriander sambal	['2 tbsp groundnut oil', '4 spring onions, sliced', '2 large garlic cloves, sliced', '2 lemongrass stalks, outer leaves removed and stalk finely chopped', 'finger-sized piece ginger, sliced', '900g sweet potatoes, peeled and chopped into small pieces', '215ml coconut milk', '285ml vegetable stock (we used Bouillon)', '1 green chilli, deseeded', '1 tsp caster sugar', '2 limes, juiced', '1 small pack coriander']	Easy	['Freezable', 'Healthy', 'Vegetarian']
['thai']	['fish-course', 'lunch', 'starter', 'supper']	Thai curry fish cakes with sweet chilli dressing	['400g pack frozen pollock fillets, thawed, dried and roughly chopped', '1 egg', '1 tbsp red Thai curry paste', '2 tsp fish sauce', '1 tbsp cornflour', 'zest and juice 1 lime', '50g green beans, trimmed and finely sliced', '2 tbsp sunflower oil, for frying', '3 tbsp sweet chilli dipping sauce', 'leafy salad, to serve']	Easy	[]
['chinese']	['dinner', 'main-course', 'soup']	Quick & easy hot-and-sour chicken noodle soup	['140g dried wholewheat noodle', '1 tbsp groundnut oil', '2 tbsp grated ginger', '1 medium red chilli, deseeded and finely chopped', '4 skinless, boneless chicken thighs, chopped into small chunks', '1 tbsp Shaohsing rice wine', '700ml hot vegetable stock', '4 chestnut mushrooms, sliced', '1 tsp dark soy sauce', '2 tbsp light soy sauce', '2 tbsp rice vinegar', '1 tbsp cornflour mixed with 2 tbsp cold water to make a slurry, (runny paste)', '1 handful beansprouts', '2 spring onions, sliced']	Easy	[]
		Homemade croutons	['1 garlic clove', '2 thick slices bread', '½ tbsp oil', '1 tbsp mixed seeds', '1 tbsp parsley']	Easy	['Vegan', 'Vegetarian']
['thai']	['dinner', 'lunch', 'main-course', 'side-dish', 'supper']	Pad Thai	['250g pack medium rice noodle', '2 tsp tamarind paste', '3 tbsp fish sauce', '2 tsp sugar', '1 garlic clove', '3 spring onions', '2 tbsp vegetable oil', '1 egg', '200g pack large cooked prawn', '75g beansprout', 'handful salted peanut, chopped to serve', 'lime wedges, to serve']	Easy	[]
['mediterranean']	['dinner', 'main-course']	Bean, chickpea & feta salad	['400g green beans, trimmed and halved', '3 tbsp olive oil', '2 x 400g can chickpeas, rinsed and drained', '1 garlic clove, roughly chopped', '7 sundried tomatoes in oil, drained', '2 whole roasted red peppers from a jar', '1 tbsp sherry vinegar', '200g pack feta cheese, broken into chunks']	Easy	['Vegetarian']
	['lunch', 'soup']	Chipotle gazpacho	['1kg ripe tomatoes, roughly chopped', '1 large red pepper, deseeded and roughly chopped', '½ cucumber, sliced', '4 spring onions, finely sliced', '1 small garlic clove, grated', '40g blanched almonds, roughly chopped', '3 limes, juiced', '2 tbsp olive oil', '2 tsp chipotle paste', '1 large, ripe avocado, cubed', '1 small red chilli, deseeded and finely chopped', '½ small bunch coriander, finely chopped']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
['spanish']	['dinner', 'main-course']	Seafood paella	['20-24 raw shell-on king prawns', '2 tbsp olive oil', '500g monkfish, cut into chunks', '1 large onion, finely chopped', '500g paella rice', '4 garlic cloves, sliced', '2 tsp smoked paprika', '1 tsp cayenne pepper (optional)', 'pinch of saffron', '½ x 400g can chopped tomatoes (save the rest for the stock, below)', '500g mussels, cleaned', '100g frozen peas', '100g frozen baby broad beans', 'handful  parsley leaves, roughly chopped', '1 tbsp olive oil', '1 onion, roughly chopped', '½ x 400g can  chopped tomatoes', '6 garlic cloves, roughly chopped', '1 chicken stock cube', '1 star anise']	More effort	[]
['american']	['breakfast']	Blueberry & lemon pancakes	['200g plain flour', '1 tsp cream of tartar', '½ tsp bicarbonate of soda', '1 tsp golden syrup', '75g blueberry', 'zest 1  lemon', '200ml milk', '1 large egg', 'butter, for cooking']	Easy	['Freezable', 'Healthy', 'Vegetarian']
['italian']	['dinner', 'main-course']	Crispy bacon & sausage carbonara	['400g penne', '4 sausages', '8 slices  streaky bacon or pancetta', '1 onion, finely chopped', '3 large egg yolks', '4 tbsp single cream', '85g parmesan, finely grated', 'small bunch parsley, finely chopped']	Easy	[]
		Roast cod with curried cauliflower purée & onion bhaji	['200g spinach, washed', 'olive oil, for frying', '4 x 150g portions skinless cod fillet (from the head end if possible)', '½ onion, finely chopped', 'vegetable oil, for frying', '1 tbsp golden raisins', '2 tsp nonpareilles capers', '50ml apple juice', '½ lime zested and juiced', '1 tsp chopped coriander', 'pinch of golden caster sugar', '125g gram flour', '1 egg', '125ml milk', '1 red onion, very finely sliced', '½ red chilli, finely chopped', '1 tsp chopped coriander', 'vegetable oil, for frying', '25g unsalted butter', '½  onion, finely sliced', '1 tsp mild curry powder', '150g cauliflower, chopped', '100ml double cream']	More effort	[]
['british']		Ham & blue cheese tart	['6 large sheets filo pastry or 10 sheets if small', '1 tbsp olive oil', '100g sliced ham, chopped', '1 bunch spring onions, sliced', '2 eggs, lightly beaten', '300g tub soft cheese, room temperature', '2 large handfuls rocket leaves', '50g blue cheese, crumbled', '2 tbsp pine nuts']	Easy	[]
['thai']	['dinner', 'lunch', 'main-course', 'side-dish', 'supper']	Pad Thai	['250g pack medium rice noodle', '2 tsp tamarind paste', '3 tbsp fish sauce', '2 tsp sugar', '1 garlic clove', '3 spring onions', '2 tbsp vegetable oil', '1 egg', '200g pack large cooked prawn', '75g beansprout', 'handful salted peanut, chopped to serve', 'lime wedges, to serve']	Easy	[]
['spanish']	['dinner', 'main-course']	Spanish beans with chicken & chorizo	['300g dried pinto or cannellini bean', '1 onion, chopped', '1 tbsp paprika', 'thyme sprigs, bay leaves and bunch of parsley, tied together in a bundle', '4 chicken thighs, skin on', '250g small potatoes, cut into chunks', '250g piece chorizo, chopped into large chunks', '100g pack baby spinach']	Easy	['Freezable']
	['lunch']	Wholemeal wraps with minty pea hummus & beetroot	['85g wholemeal self-raising flour, plus extra for dusting', '1 tsp rapeseed oil', '160g frozen peas, defrosted', '1 lemon, ½ juiced, the other ½ cut into wedges (optional)', '4 tbsp bio yogurt', '1 large garlic clove', 'handful mint leaves', '2 handfuls baby leaf salad', '1 small red onion, finely sliced', '2 large ready-cooked beetroots (160g), sliced', '30g feta, crumbled', '20g walnuts, chopped']	Easy	['Healthy', 'Vegetarian']
['asian']	['dinner', 'lunch', 'main-course']	Stir-fried noodles with tofu	['100g fine rice noodle', '140g firm tofu', '2 tbsp sunflower oil', '3 spring onions, shredded', '1 small chunk fresh  root ginger, finely chopped', '1 red pepper, thinly sliced', '100g mangetout', '100g beansprouts', '1 tsp tikka masala paste', '2 tsp reduced-salt soy sauce', '1 tbsp sweet chilli sauce', 'roughly chopped coriander and lime wedges, to serve']	Easy	['Healthy', 'Vegetarian']
['french']	['dinner', 'main-course']	Sausage & fennel meatballs with lentils	['450g pack low-fat sausage', '1 tsp fennel seed, crushed', '1 tbsp olive oil', '1 onion, finely chopped', '2 medium carrots, finely chopped', '1 fennel bulb, trimmed and finely sliced', '2 garlic cloves, crushed', '100ml full-bodied red wine', '200g puy lentils', '1 tbsp tomato purée', '850ml hot chicken or  beef stock', 'juice ½  lemon', 'handful parsley, chopped, to serve']	Easy	['Freezable']
['british']	['afternoon-tea', 'dessert', 'treat']	Banoffee cheesecake	['200g digestive biscuits, crushed', '100g butter, melted, plus extra for frying', '4 bananas, peeled and sliced', '150ml double cream', '3 x 280g tubs full-fat cream cheese (not low-fat - this will stop the mixture from setting properly)', '85g icing sugar, sifted', '1 tbsp maple syrup', '300g dulce de leche or caramel sauce (we used we used Carnation Cook with Caramel)', '150ml double cream (keep chilled, it whips faster)', '25g dulce de leche or caramel', '1 banana, cut into 8-10 slices']	More effort	[]
['british']	['dinner', 'lunch', 'side-dish']	Crispy new potato bake	['1kg Jersey Royal potatoes', 'handful small capers', '2 handfuls stoned black olives', '1 tbsp thyme leaves', 'small bunch rosemary, broken into sprigs', '6 tbsp extra-virgin olive oil', '1 tbsp white wine vinegar']	Easy	['Vegan', 'Vegetarian']
['british']	['dessert', 'dinner', 'lunch', 'supper']	Sticky cinnamon figs	['8  ripe figs', 'large  knob of butter', '4 tbsp clear honey', 'handful  shelled pistachio  nuts or almonds', '1 tsp  ground cinnamon  or mixed spice', 'mascarpone  or Greek yogurt, to serve']	Easy	[]
['moroccan']	['supper']	Grilled halloumi with spiced couscous	['1head broccoli', 'handful sugar snap peas', '175g couscous', '½ tsp each  cinnamon, cumin and coriander', '300ml vegetable stock', 'handful cherry tomatoes, halved', '250g pack halloumi cheese', '½ lemon, juice only', 'drizzle olive oil', 'small handful coriander  leaves, chopped']	Easy	['Easily doubled', 'Vegetarian']
['thai']	['dinner', 'main-course']	Classic Thai green chicken curry	"['1 stalk  lemongrass, thinly sliced', '1 tbsp lime juice', '1 tsp whole peppercorn', '1 tsp coriander seed', '½ tsp cumin seed', ""6 green  bird's-eye chillies, trimmed and halved"", '4 garlic cloves, peeled', '5 shallots (use Thai if possible)', '3cm piece  galangal or ginger, peeled and sliced', '1 rounded tsp shredded lime peel (if you can get it)', '2 tbsp chopped coriander stalks', '1 tbsp chopped  coriander leaves', '1 level tsp shrimp paste', '2 tbsp vegetable or  sunflower oil', '2 x 400g cans  coconut milk', '2 heaped tbsp green curry paste', '500g skinless, boneless  chicken breast, cut into thin strips', '100ml chicken stock, plus extra if necessary', '1-2 tbsp fish sauce', '2 tsp palm sugar (or light muscovado)', '4 lime leaves', '50g fine  green bean, halved', '100g baby aubergine, diced (or Thai pea aubergines)', 'handful Thai basil, shredded', 'coriander leaves', '1 red chilli, thinly sliced', '1 spring onion, shredded and left to curl in ice cold water', 'lime wedges', 'Thai fragrant rice']"	Easy	[]
