cuisine	types	name	ingredients	difficulty	health_banners
['thai']	['dinner', 'lunch']	Thai green chicken curry	"['225g new potatoes, cut into chunks', '100g green beans, trimmed and halved', '1 tbsp vegetable or sunflower oil', '1 garlic clove, chopped', ""1 rounded tbsp or 4 tsp Thai green curry paste (you can't fit the tablespoon into some of the jars)"", '400ml can coconut milk', '2 tsp Thai fish sauce', '1 tsp caster sugar', '450g boneless skinless chicken (breasts or thighs), cut into bite-size pieces', '2 lime leaves finely shredded, or 3 wide strips lime zest, plus extra to garnish', 'good handful of basil leaves', 'boiled rice, to serve']"	Easy	['Gluten-free']
	['condiment']	Pizza sauce	['2 tbsp olive oil', '1 small onion, finely chopped', '1 fat garlic clove, crushed', '2 x 400g cans chopped tomatoes', '3 tbsp tomato purée', '1 bay leaf', '2 tbsp dried oregano', '2 tsp brown sugar', '1 small bunch basil, finely chopped']	Easy	['Freezable', 'Gluten-free', 'Vegan', 'Vegetarian']
	['dinner', 'main-course', 'supper']	Slow-cooker chicken curry	['1 large onion, roughly chopped', '3 tbsp mild curry paste', '400g can chopped tomatoes', '2 tsp vegetable bouillon powder', '1 tbsp finely chopped ginger', '1 yellow pepper,  deseeded and chopped', '2 skinless chicken legs, fat removed', '30g pack fresh coriander, leaves chopped', 'cooked brown rice,  to serve']	Easy	['Freezable', 'Healthy', 'Low calorie', 'Low fat']
['indian']	['dinner', 'main-course']	Red lentil & squash dhal	['1 tbsp sunflower oil', '1 onion, finely chopped', '1 garlic clove, finely chopped', '1 tsp ground coriander', '1 tsp ground cumin', '1 tsp ground turmeric', '½ tsp cayenne pepper', '400g butternut squash, peeled and cut into 2cm (prepared weight)', '400g can chopped tomato', '1.2l chicken stock', '1 heaped tbsp mango chutney', '300g red lentil', 'small pack coriander, roughly chopped', 'naan bread, to serve']	Easy	['Healthy']
['chinese']	['dinner', 'main-course', 'supper']	Healthy chicken katsu curry	"['25g flaked almonds', '1 tsp cold-pressed rapeseed oil', '2 boneless, skinless chicken breasts (about 300g/11oz total)', 'lime wedges, for squeezing over', '2 tsp cold-pressed rapeseed oil', '1 medium onion, roughly chopped', '2 garlic cloves, finely chopped', 'thumb-sized piece ginger, peeled and finely chopped', '2 tsp medium curry powder', '1 star anise', '¼ tsp ground turmeric', '1 tbsp plain wholemeal flour', '100g long-grain brown rice', '2 spring onions, finely sliced (include the green part)', '1 medium carrot, peeled into long strips with a vegetable peeler', '⅓ cucumber, peeled into long strips with a vegetable peeler', ""1 small red chilli, finely chopped (deseeded if you don't like it too hot)"", 'juice ½ lime', 'small handful mint leaves', 'small handful coriander leaves']"	Easy	['Healthy']
	['dinner', 'lunch', 'supper']	Vegetarian fajitas	['400g can black beans, drained', 'small bunch coriander, finely chopped', '4 large or 8-12 small flour tortillas', '1 avocado, sliced, or 1 small tub guacamole', '2 tbsp soured cream or crème fraîche', '1 red and 1 yellow pepper, cut into strips', '1 tbsp oil', '1 red onion, cut into thin wedges', '1 garlic clove, crushed', '½ tsp chilli powder', '½ tsp smoked paprika', '½ tsp  ground cumin', '1 lime, juiced']	Easy	['Vegetarian']
['brazilian']	['afternoon-tea', 'snack', 'treat']	Pineapple upside-down cake	['50g softened  butter', '50g light soft brown sugar', '7 pineapple rings in syrup, drained and syrup reserved', '7 glacé cherries', '100g softened  butter', '100g golden caster sugar', '100g self-raising flour', '1 tsp baking powder', '1 tsp vanilla extract', '2 eggs']	Easy	['Freezable']
	['main-course', 'supper']	Chicken, kale & mushroom pot pie	['1 tbsp olive oil', '1 large onion, finely chopped', '3 thyme sprigs, leaves picked', '2 garlic cloves, crushed', '350g chicken breasts, cut into small chunks', '250g chestnut mushrooms, sliced', '300ml chicken stock', '100g crème fraîche', '1 tbsp wholegrain mustard', '100g kale', '2 tsp cornflour, mixed with 1 tbsp cold water', '375g pack puff pastry, rolled into a circle slightly bigger than your dish', '1 egg yolk, to glaze']	Easy	['Freezable']
['chinese']	['dinner', 'main-course']	Honey, sesame & orange king prawns	['2 tsp sesame oil', '1 large orange, zested and juiced', '3 tbsp honey', '2 tbsp low-salt soy sauce', '1 tbsp rice vinegar', '3 tbsp cornflour', '2 tbsp sesame seeds', 'generous pinch of Chinese five-spice powder', '300g raw king prawns', '3 tbsp sunflower or vegetable oil', '1 garlic clove, thinly sliced', '2 spring onions, sliced', '200g long-grain rice, cooked, to serve']	Easy	[]
	['dinner', 'main-course']	Katsu curry	['4 tbsp rapeseed oil or vegetable oil', '2 x 200g pouches cooked rice (we used brown basmati)', '½ large cucumber, peeled into ribbons', 'handful mint leaves or coriander leaves, or both', 'lime wedges, to serve', '1 tbsp rapeseed oil or vegetable oil', '2 onions, chopped', '2 large carrots, chopped, plus 1 peeled into ribbons', '2 garlic cloves, crushed', 'thumb-sized piece ginger, peeled and grated or finely chopped', '1 tbsp curry powder, mild or medium depending on your spice tolerance', '½ tsp ground turmeric', '400ml can  coconut milk', '2 tsp maple syrup (or use honey if not cooking for vegans)', '1 tbsp cornflour', '8 chicken mini fillets, or a 280-300g block firm tofu, or half and half', '200g breadcrumbs (gluten-free if necessary)']	Easy	['Freezable']
['british']	['dinner', 'treat']	Simmer-&-stir Christmas cake	['175g butter, chopped', '200g dark muscovado sugar', '750g luxury mixed dried fruit (one that includes mixed peel and glacé cherries)', 'finely grated zest and juice of 1 orange', 'finely grated zest of 1 lemon', '100ml/3½ fl oz cherry brandy  or brandy plus 4 tbsp more', '85g macadamia nut', '3 large  eggs, lightly beaten', '85g ground almond', '200g plain flour', '½ tsp baking powder', '1 tsp ground mixed spice', '1 tsp ground cinnamon', '¼ tsp ground allspice']	More effort	['Freezable']
	['dinner', 'main-course']	Slow cooker pulled chicken	['2 tbsp vegetable or rapeseed oil', '10-12 boneless, skinless chicken thighs', '2 red onions, halved and sliced', '2 garlic cloves, crushed', '2 tsp paprika', '2 tbsp chipotle paste', '250ml passata', '100g barbecue sauce', '1 tbsp light brown soft sugar', '1 lime, juiced', 'burger buns, taco shells, jacket potatoes or rice; coriander leaves; deseeded and sliced chillies, and guacamole, to serve (optional)']	Easy	['Freezable (Cooked chicken only)']
	['dinner', 'main-course', 'supper']	Slow cooker lamb curry	['1 large onion, halved and sliced', '3 tbsp Madras curry paste', '400g can chopped tomatoes', '2 tsp vegetable bouillon powder', '25g red lentils', '210g can chickpeas (don’t drain)', '1 tbsp grated ginger', '1 tsp cumin seeds', '1 cinnamon stick', '75g curly kale', '2 lean lamb steaks, fat removed, diced (about 240g)', 'cooked brown rice, to serve']	Easy	['Freezable', 'Dairy-free', 'High-protein']
	['dinner', 'lunch', 'main-course']	Prawn & salmon burgers with spicy mayo	['180g pack peeled raw prawns, roughly chopped', '4 skinless salmon fillets, chopped into small chunks', '3 spring onions, roughly chopped', '1 lemon, zested and juiced', 'small pack coriander', '60g mayonnaise or Greek yogurt', '4 tsp chilli sauce (we used sriracha)', '2 Little Gem lettuces, shredded', '1 cucumber, peeled into ribbons', '1 tbsp olive oil', '4 seeded burger buns, toasted, to serve']	Easy	['Healthy']
	['dinner', 'main-course', 'supper']	Baked ratatouille & goat’s cheese	['4 tbsp olive oil', '2 red onions, chopped', '2 garlic cloves, finely chopped', '2 aubergines, diced', '2 red peppers, seeded and diced', '1 tsp smoked paprika', '2 tbsp balsamic vinegar', '1 tsp soy sauce', '500ml passata', '200g young goat’s cheese', '4 courgettes (a mixture of green and yellow looks nice), thinly sliced', '400ml milk', '50g unsalted butter', '50g plain flour', '80g parmesan or vegetarian alternative, finely grated']	Easy	['Freezable', 'Vegetarian']
['moroccan']	['dinner', 'main-course', 'supper']	Moroccan chicken stew	['large handful flaked almonds', '1 tbsp ghee', '2 red onions, finely sliced', '4 garlic cloves, finely chopped', 'thumb-sized piece ginger (about 40g), unpeeled if organic, finely grated', '1 tsp ground cumin', '1 tsp ground cinnamon', '½ smoked sweet paprika', '4 chicken thighs, skin on', '2 red peppers, sliced into thin strips', '1 large lemon, cut into 6 thick slices', 'handful green olives, stoned', '250ml gluten-free chicken stock or bone broth', '4 pitted dates or dried apricots, chopped', 'a small pinch of chilli powder or 1 fresh, red chilli, chopped (optional)', '150g green beans, halved', 'handful fresh coriander, chopped', 'handful fresh parsley, chopped']	More effort	['Gluten-free', 'Healthy', 'High-protein']
	['dinner', 'lunch', 'supper']	Spiced halloumi & pineapple burger with zingy slaw	['½ red cabbage, grated', '2 carrots, grated', '100g radishes, sliced', '1 small pack coriander, chopped', '2 limes, juiced', '1 tbsp cold-pressed rapeseed oil', 'big pinch of chilli flakes', '1 tbsp chipotle paste', '60g halloumi, cut into 4 slices', '2 small slices of fresh pineapple', '1 Little Gem lettuce, divided into 4 lettuce cups, or 2 small seeded burger buns, cut in half, to serve (optional)']	Easy	['Healthy', 'Vegetarian']
['italian']	['dinner', 'main-course', 'pasta', 'supper']	Slow cooker vegetable lasagne	['1 tbsp rapeseed oil', '2 onions, sliced', '2 large garlic cloves, chopped', '2 large courgettes, diced (400g)', '1 red and 1 yellow pepper, deseeded and roughly sliced', '400g can chopped tomatoes', '2 tbsp tomato purée', '2 tsp vegetable bouillon', '15g fresh basil, chopped plus a few leaves', '1 large aubergine, sliced across length or width for maximum surface area', '6 wholewheat lasagne sheets (105g)', '125g vegetarian buffalo mozzarella, chopped']	Easy	['Healthy', 'Vegetarian']
['british']	['dinner']	Best ever macaroni cheese recipe	['50g baguette, cut into small chunks', '2 tbsp butter, plus 1 tbsp melted', '350g spiral or other short pasta', '1 garlic clove, finely chopped', '1 tsp English mustard powder', '3 tbsp plain flour', '500ml whole milk', '250g vegetarian mature cheddar, grated ', '50g parmesan (or vegetarian alternative), grated ']	Easy	['Freezable', 'Vegetarian']
	['dinner', 'lunch', 'main-course', 'supper']	Roast chicken traybake	['2 red onions (320g), sliced across into rings', '1 large red pepper, deseeded and chopped into 3cm pieces', '300g potatoes, peeled and cut into 3cm chunks', '2 tbsp rapeseed oil', '4 bone-in chicken thighs, skin and any fat removed', '1 lime, zested and juiced', '3 large garlic cloves, finely grated', '1 tsp smoked paprika', '1 tsp thyme leaves', '2 tsp vegetable bouillon powder', '200g long stem broccoli, stem cut into lengths if very thick']	Easy	['Gluten-free', 'Healthy']
	['afternoon-tea', 'dessert']	Easy caramel cake	['225g softened salted butter, plus extra for the tins', '125g golden caster sugar', '100g light brown soft sugar', '1 tsp vanilla extract', '4 large eggs', '225g self raising flour', '2 tbsp milk', 'toffee, chocolate or caramel pieces, to decorate', '200g softened salted butter', '400g icing sugar (golden icing sugar if you can find it – it adds a golden colour and caramel flavour)', '70g caramel sauce, dulce de leche or caramel spread, plus 3 tbsp to serve']	Easy	['Freezable (Un-iced sponges only)', 'Vegetarian']
['indian']	['dinner', 'lunch', 'main-course', 'supper', 'vegetable']	Carrot biryani	['2 tbsp olive oil', '1 onion, sliced', '1 green chilli, chopped (deseeded if you don’t like it very hot)', '1 garlic clove, peeled', '1 tbsp garam masala', '1 tsp turmeric', '3 carrots, grated', '2 x 200g pouch brown  basmati rice', '150g frozen peas', '50g roasted cashews', 'coriander and yogurt, to serve']	Easy	['Vegetarian']
	['dinner', 'lunch', 'main-course', 'supper']	Chicken & lemon skewers	['1 small pack mint, leaves picked', '150g natural yogurt, plus extra to serve (optional)', '1 lemon, zested and juiced', '½ tsp ground cumin', '½ tsp  ground coriander', '2cm piece ginger, grated', '4 skinless chicken breasts, each cut into 6 pieces', '4 wholemeal flatbreads or pittas', '2 Little Gem lettuces, sliced', '1 small red onion, sliced, to serve', 'pickled red cabbage, chilli sauce and hummus, to serve (all optional)', '4 metal or wooden skewers']	Easy	['Healthy', 'High-protein']
['italian']	['main-course', 'pasta']	Super smoky bacon & tomato spaghetti	['400g spaghetti', '1 tbsp olive oil', '120g smoked streaky bacon, sliced into matchsticks', '1 onion, finely chopped', '1 garlic clove, finely chopped', '2 tsp sweet smoked paprika', '2 x 400g cans chopped tomatoes', 'grated parmesan, to serve (optional)']	Easy	['Healthy']
	['breakfast', 'brunch']	Overnight oats	['¼ tsp  ground cinnamon', '50g rolled porridge oats', '2 tbsp natural yogurt', '50g mixed berries', 'drizzle of honey', '½ tbsp nut butter (we used almond)']	Easy	['Healthy', 'Vegetarian']
['mexican']	['dinner', 'main-course']	Chicken & bean enchiladas	['1 tbsp rapeseed oil', '2 red onion, sliced', '2 red peppers, deseeded and sliced', '2 garlic cloves, crushed', '2 tsp chipotle paste (add extra if you prefer more heat)', '2 skinless chicken breasts, cut into thin strips', '400g can black beans or kidney beans', 'small bunch coriander, chopped', '500ml passata', '1 tsp ketchup or sugar', '6 medium tortillas', '50g mature cheddar, grated', 'green salad, to serve']	Easy	[]
	['dinner', 'main-course', 'supper']	Easy steak pie	['3 tbsp sunflower oil', '1kg  braising steak, diced', '2 onions, roughly chopped', '3 tbsp plain flour', '1 tbsp tomato ketchup', '2 beef stock cubes mixed with 600ml boiling water', '375g sheet of  ready-rolled puff pastry', '1 egg yolk, beaten ']	Easy	['Freezable']
['british']	['dessert', 'dinner']	Self-saucing Jaffa pudding	['100g butter, melted, plus a little extra for the dish', '250g self-raising flour', '140g caster sugar', '50g cocoa', '1 tsp baking powder', 'zest and juice 1 orange', '3 eggs', '150ml milk', '100g orange milk chocolate or milk chocolate, broken into chunks', 'single cream or ice cream, to serve', '200g light muscovado sugar', '25g cocoa']	Easy	[]
['british']	['afternoon-tea', 'dessert', 'treat']	Bread pudding	['500g white or wholemeal bread', '500g/1lb 2oz mixed dried fruit', '85g mixed peel', '1½ tbsp mixed spice', '600ml milk', '2 large  eggs, beaten', '140g light muscovado sugar', 'zest 1 lemon (optional)', '100g butter, melted', '2 tbsp demerara sugar']	Easy	['Freezable']
['mediterranean']	['dinner', 'main-course', 'supper']	Tomato & thyme cod	['1 tbsp olive oil', '1 onion, chopped', '400g can chopped tomatoes', '1 heaped tsp light soft brown sugar', 'few sprigs thyme, leaves stripped', '1 tbsp soy sauce', '4 cod fillets, or another white flaky fish, such as pollock']	Easy	['Easily doubled', 'Easily halved', 'Freezable (If the fish was not previously frozen)']
['moroccan']	['dinner', 'lunch', 'starter', 'supper']	Moroccan-style chickpea soup	['1 tbsp olive oil', '1 onion, chopped', '2 celery sticks, chopped', '2 tsp ground cumin', '600ml hot vegetable stock', '400g can chopped plum tomatoes  with garlic', '400g can chickpeas, rinsed and drained', '100g frozen broad beans', 'zest and juice ½ lemon', 'large handful coriander or parsley and flatbread, to serve']	Easy	['Freezable', 'Egg-free', 'Healthy', 'Low calorie', 'Low fat', 'Low sugar', 'Nut-free', 'Vegetarian']
	['dinner', 'lunch', 'main-course']	No yeast pizza dough	['350g plain flour', '2 ¾ tsp  baking powder', '1 tsp salt', '1 tbsp oil', 'additional toppings  of your choice ']	Easy	['Vegetarian']
	['snack', 'starter']	Tomato bruschetta	['½ small red onion, finely chopped', '8 medium tomatoes (about 500g), coarsely chopped and drained', '2-3 garlic cloves, crushed', '6-8 leaves of fresh basil, finely chopped', '30ml balsamic vinegar', '60-80ml extra virgin olive oil', '1 loaf crusty bread']	Easy	['Vegan', 'Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Vegan brownies	['2 tbsp ground flaxseed', '200g dark chocolate, roughly chopped', '½ tsp coffee granules', '80g vegan margarine, plus extra for greasing', '125g self-raising flour', '70g ground almonds', '50g cocoa powder', '¼ tsp baking powder', '250g golden caster sugar', '1½ tsp vanilla extract']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
	['afternoon-tea', 'dessert']	Vegan sponge cake	['150g dairy-free spread, plus extra for the tins', '300ml dairy-free milk, we used oat milk', '1 tbsp cider vinegar', '1 vanilla pod, seeds scraped', '300g self-raising flour', '200g golden caster sugar', '1 tsp bicarbonate of soda', '100g dairy-free spread', '200g icing sugar, plus extra for dusting', '4 tbsp jam, we used strawberry']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
['indian']	['dinner', 'main-course']	Lamb rogan josh	['2 onions, quartered', '4 tbsp sunflower oil', '4 garlic cloves, finely crushed', 'thumb-size piece fresh root ginger, peeled and very finely grated', '2 tbsp Madras curry paste', '2 tsp paprika', '1 cinnamon stick', '6 green cardamom, bashed to break the shells', '4 cloves', '2 bay leaves', '1 tbsp tomato purée', '1kg lean leg of lamb, cut into generous cubes', '150ml Greek yogurt', 'chopped coriander, to garnish']	Easy	['Freezable']
['thai']	['dinner', 'main-course']	Thai red curry	['1tbsp vegetable oil', '1tbsp ginger & garlic paste', 'red curry paste', '800ml coconut milk', '8 skinless, boneless chicken thighs, cut into large chunks', '4 lime leaves (ideally fresh)', '2tbsp fish sauce', '1tsp brown sugar', 'Thai basil', 'basil or coriander, plus extra to serve', '1 red chilli, sliced diagonally', 'thumb-sized piece ginger, cut into matchsticks', 'cooked jasmine rice, to serve']	Easy	['Gluten-free']
['indian']	['dinner', 'main-course']	Chicken tikka masala	['4 tbsp vegetable oil', '25g butter', '4 onions, roughly chopped', '6 tbsp chicken tikka masala paste (use shop-bought or make your own – see recipe, below)', '2 red peppers, deseeded and cut into chunks', '8 boneless, skinless chicken breasts, cut into 2.5cm cubes', '2 x 400g cans  chopped tomatoes', '4 tbsp tomato purée', '2-3 tbsp  mango chutney', '150ml double cream', '150ml natural  yogurt', 'chopped  coriander leaves, to serve']	Easy	['Freezable']
['british']	['dessert', 'dinner']	Strawberry mousse	['250g fresh strawberry, halved if large', '25g caster sugar', '140g mini  marshmallow', '200ml double cream']	Easy	[]
	['dinner', 'main-course', 'supper']	Slow-cooker lamb shanks	['4 lamb shanks', '2 tbsp olive oil', '1 onion, finely chopped', '2 tbsp tomato purée', '250ml light red wine (such as pinot noir)', '2 tbsp plain flour', '500ml stock, vegetable, chicken or lamb', '2 carrots, chopped', '2 garlic cloves, peeled', '2 bay leaves', '2 thyme sprigs', '1 bunch  parsley, leaves chopped separately to the stalks']	Easy	[]
	['dinner', 'main-course']	Next level chicken katsu curry	['2 large chicken breasts', '400ml milk', '100g plain flour\u2028', '2 eggs, beaten', '150g panko breadcrumbs or coarse dried breadcrumbs', 'sprinkling shichimi togarashi or chilli power, plus extra to serve', 'splash of soy sauce', 'sunflower oil, for frying', '50g butter', '1 large carrot, chopped', '1 onion, chopped', '4 garlic cloves, chopped', 'large piece of ginger, chopped', '2 tbsp mild curry powder', '1 tbsp honey', '1 tbsp ketchup', '1 tbsp red or brown miso paste', '1 tbsp soy sauce', '1 chicken stock cube', 'shredded white cabbage, shredded nori, sesame seeds and cooked rice, to serve']	Easy	['Freezable']
	['breakfast', 'brunch']	Two-minute breakfast smoothie	['1 banana', '1 tbsp porridge oats', '80g soft fruit (whatever you have – strawberries, blueberries, and mango all work well)', '150ml milk', '1 tsp honey', '1 tsp vanilla extract']	Easy	['Vegetarian']
['british']	['dinner', 'soup']	Leek & potato soup	['50g butter', '450g potatoes, peeled and cut into 1cm pieces  (try Golden Wonders or Kerr Pinks)', '1 small onion, cut the same size as the potatoes', '450g white parts of leeks, sliced  (save the green tops for another soup or stock)', '850ml-1.2litres/1.5-2pts light chicken  or vegetable stock', '142ml carton whipping cream', '125ml full-fat milk', 'the white part of 1 leek', 'a small knob of butter', 'finely chopped chives']	Easy	['Freezable', 'Vegetarian']
	['afternoon-tea', 'dessert']	Vegan chocolate cake	['150g dairy-free spread, plus extra for the tins', '300ml dairy-free milk, we used oat milk', '1 tbsp cider vinegar', '300g self-raising flour', '200g golden caster sugar', '4 tbsp cocoa powder', '1 tsp bicarbonate of soda', '½ tsp vanilla extract', '100g dairy-free dark chocolate', '200g dairy-free spread', '400g icing sugar', '5 tbsp cocoa powder', '1 tbsp dairy-free milk, such as oat milk', 'handful of fresh, seasonal fruits such as cherries, blackberries or figs']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
	['side-dish']	Tortillas	['250g plain flour, plus a little more for dusting', '2 tbsp vegetable oil', '½ tsp  fine salt']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
	['dinner', 'main-course', 'supper']	Simple sausage traybake	['1 red onion, cut into wedges', '4 new potatoes, thinly sliced', '6 canned or jarred artichokes, halved', '100g cherry tomatoes', '4 spring onions, halved lengthways', '2 pork sausages, cut into chunks', '1 tsp fennel seeds', '1 small lemon, cut into wedges', '½ tbsp olive oil', '400g can  flageolet or  butter beans, drained and rinsed', '150ml low-salt  vegetable stock', '2 tbsp fresh  pesto', 'crusty bread, to serve (optional)']	Easy	['Healthy']
	['dinner', 'main-course', 'supper']	Slow cooker chilli con carne	['3 tbsp olive oil', '500g beef mince', '1 onion, finely chopped', '1 celery stick, finely chopped', '1 large red pepper, thickly sliced', '2 garlic cloves, finely grated', '2 tsp ground cumin', '1 tsp smoked paprika', '2 tsp dried oregano', '2-3 tbsp chipotle chilli paste', '3 tbsp tomato purée', '400g can chopped tomatoes', '400ml beef stock', '2 x 400g can black beans, drained', '4 small squares dark chocolate', 'tortilla chips or cooked rice and soured cream, to serve']	Easy	['Freezable']
	['afternoon-tea', 'dessert', 'treat']	Lemon drizzle sponge pudding	['250g soft butter, plus extra for the dish', '380g caster sugar', '4 eggs', '250g self-raising flour', '1 tsp baking powder', '3 lemons, zested and juiced', '2½ tbsp cornflour', 'custard or cream, to serve', '50g icing sugar', '1 lemon, juiced and zested']	Easy	['Vegetarian']
	['dinner', 'main-course']	Easy Singapore noodles	['200g vermicelli rice noodles', '1 tbsp mild curry powder', '¼ tsp turmeric', '1 tsp caster sugar', '1 tbsp sesame oil', '2½ tbsp low-salt soy sauce', '1 tbsp sunflower or vegetable oil', '1 onion, sliced', '1 pepper, sliced (we used ½ green and ½ orange)', '200g beansprouts', '1 red chilli, sliced (optional)']	Easy	['Dairy-free', 'Egg-free', 'Healthy', 'Vegan', 'Vegetarian']
	['dinner', 'main-course']	Slow-cooker beef pot roast	['2 tbsp sunflower oil', '1½ kg rolled beef brisket', '2 tbsp plain flour', '3 carrots, chopped', '3 sticks of celery, chopped', '2 parsnips, chopped', '1 onion, chopped', '80g button mushrooms', '2 bay leaves', '2 garlic cloves, crushed', '2 tsp English mustard', '500ml red wine', '250ml beef stock']	Easy	['Easily halved']
['indian']	['dinner', 'lunch', 'main-course', 'supper']	Mushroom & potato curry	['1 tbsp oil', '1 onion, roughly chopped', '1 large potato, chopped into small chunks', '1 aubergine, trimmed and chopped into chunks', '250g button mushrooms', '2-4 tbsp curry paste (depending on how hot you like it)', '150ml vegetable stock', '400ml can reduced-fat coconut milk', 'chopped coriander, to serve']	Easy	['Vegan', 'Vegetarian']
	['dinner', 'main-course']	Next level fried chicken	['8 skinless boneless chicken thighs', 'sunflower oil, for deep-frying ', '2 tbsp paprika', '2 tsp garlic granules', '1 tsp chilli powder', '1 tsp black pepper', '½ tsp dried oregano', '1 chicken stock cube', '500ml whole milk', '2 tbsp cider or white wine vinegar', '1 egg', '100g self-raising flour', '100g cornflour', '¼ tsp turmeric']	More effort	[]
	['lunch', 'supper']	Carrot & parsnip soup	['½ tbsp  olive oil', '2 onions, finely chopped ', '2 celery sticks, finely chopped ', '2 garlic cloves, crushed', '½ small bunch  thyme, leaves picked', '3 large  carrots, peeled and roughly chopped', '2 large  parsnips, peeled and roughly chopped', '1 litre  vegetable stock', '100ml  double cream', '¼ bunch  parsley, finely chopped (optional) ']	Easy	['Freezable', 'Vegetarian']
['british']	['dessert', 'dinner', 'treat']	Blueberry cake with cream cheese frosting	['175g soft butter', '175g golden caster sugar', '3 large eggs', '225g self-raising flour', '1 tsp baking powder', '2 tsp vanilla extract', '142ml carton soured cream', '3 x punnets blueberry', '200g full-fat cream cheese', '100g icing sugar']	Easy	['Freezable (Can be frozen when uniced)']
['swedish']	['dinner', 'lunch', 'main-course']	Classic Swedish meatballs	['400g lean pork mince', '1 egg, beaten', '1 small onion, finely chopped or grated', '85g fresh white breadcrumbs', '1 tbsp finely chopped dill, plus extra to serve', '1tbsp each olive oil and butter', '2 tbsp plain flour', '400ml hot beef stock (from a cube is fine)']	Easy	['Freezable']
	['dinner']	Aubergine, halloumi & harissa skillet bake	['2-4 tbsp  olive oil, plus a drizzle', '1 large aubergine, sliced into rounds about ½cm thick', '2 large garlic cloves, crushed', '400g can chopped tomatoes', '1 tbsp harissa paste', '½ tsp caster sugar', '225g block halloumi, sliced into 8-9 pieces', 'pinch of dried mint', 'flatbreads, rice or couscous, to serve']	Easy	['Gluten-free', 'Vegetarian']
	['side-dish', 'starter']	Roast aubergines with yogurt & harissa	['4 aubergines', '2 tbsp olive oil', '75g butter', '1 tbsp shop-bought harissa', '6 tbsp Greek yogurt', '1 small garlic clove, crushed', '1 tbsp chopped coriander', '1 tsp sesame seeds']	Easy	['Gluten-free', 'Vegetarian']
['chinese']	['dinner', 'main-course']	Chinese-style braised beef one-pot	"['3-4 tbsp olive oil', '6 garlic cloves, thinly sliced', 'good thumb-size piece fresh root ginger, peeled and shredded', '1 bunch spring onions, sliced', '1 red chilli, deseeded and thinly sliced', '1 ½kg braising beef, cut into large pieces (we used ox cheek)', '2 tbsp plain flour, well seasoned', '1 tsp Chinese five-spice powder', '2 star anise (optional)', ""2 tsp light muscovado sugar (or use whatever you've got)"", '3 tbsp Chinese cooking wine or dry sherry', '3 tbsp dark soy sauce, plus more to serve', '500ml beef stock (we used Knorr Touch of Taste)', 'steamed bok choi and steamed basmati rice, to serve']"	Easy	['Freezable']
['moroccan']	['dinner', 'lunch', 'supper']	Spicy chicken couscous	['250g couscous', '3 tbsp olive oil', '1 chopped  onion', '2 large sliced skinless boneless chicken breast fillets', '85g blanched almonds', '1 tbsp hot curry paste', '100g halved ready-to-eat apricots', '120g pack fresh coriander']	Easy	['Healthy', 'High-fibre']
	['dessert', 'treat']	Lemon & elderflower celebration cake	['oil, for greasing', '6 medium eggs', '100g natural yoghurt', '50ml milk', '450g butter, softened', '450g golden caster sugar', '450g self-raising flour', 'finely grated zest of 1 lemon, plus juice', '3 tbsp elderflower cordial', '250g butter, softened', '300g full fat cream cheese', '700g icing sugar', 'finely grated zest of 1 lemon', 'fresh flowers to decorate']	More effort	['Vegetarian']
['moroccan']	['dinner', 'lunch', 'supper']	Spicy chicken couscous	['250g couscous', '3 tbsp olive oil', '1 chopped  onion', '2 large sliced skinless boneless chicken breast fillets', '85g blanched almonds', '1 tbsp hot curry paste', '100g halved ready-to-eat apricots', '120g pack fresh coriander']	Easy	['Healthy', 'High-fibre']
['indian']	['dinner', 'supper']	Turkey tikka masala	['sunflower oil', 'onion, finely chopped', '3 garlic cloves, crushed or finely grated', 'thumb-sized piece of ginger, peeled and finely grated', '1 red chilli,  deseeded and finely chopped', '1 tsp cumin seeds', '1 tsp ground coriander', '½ tsp paprika', '½ tsp  ground turmeric', '½ tsp garam masala', '1 tbsp tomato purée', '400g can passata or chopped tomatoes', '1 tbsp mango chutney', '100ml double cream', '2 tbsp natural yogurt (optional)', 'about 600g leftover roast turkey, cut into large chunks', 'chopped coriander, toasted flaked almonds, steamed rice and garlic naan breads, to serve']	Easy	['Gluten-free']
['british']	['dinner', 'snack', 'soup', 'starter', 'supper']	Spicy roasted parsnip soup	['2 tbsp olive oil', '1 tsp coriander seeds', '1 tsp cumin seeds, plus extra to garnish', '½ tsp ground turmeric', '½ tsp mustard seeds', '1 large  onion, cut into 8 chunks', '2 garlic cloves', '675g parsnips, diced', '2 plum tomatoes, quartered  ', '1.2l vegetable stock', '1 tbsp lemon juice']	Easy	['Freezable', 'Vegan', 'Vegetarian']
